Division,National Section ID,Section Number,National Subsection ID,Subsection Number,National Article Title,National Sentence Number,National Sentence Text
B,ep001029.18,9.18,ep001029.18.4,9.18.4,Access Way to Services,es002608,"Where equipment requiring service such as plumbing cleanouts, traps and burners is located in crawl spaces, an access way with a height and width of not less than 600 mm shall be provided from the access door to the equipment and for a distance of 900 mm on the side or sides of the equipment to be serviced."
B,ep001029.18,9.18,ep001029.18.5,9.18.5,Drainage,es002609,"Except where it can be shown to be unnecessary, the ingress of water into a crawl space shall be controlled by grading or drainage."
B,ep001029.18,9.18,ep001029.18.5,9.18.5,Drainage,es002610,Drainage of foundation walls shall conform to ea004797
B,ep001029.18,9.18,ep001029.18.5,9.18.5,Drainage,es002611,Drainage of the ground cover or floor-on-ground in the crawl space shall conform to ep001029.16.3
B,ep001029.18,9.18,ep001029.18.5,9.18.5,Drainage,es002612,Drains shall conform to ep001029.14
B,ep001029.18,9.18,ep001029.18.6,9.18.6,Ground Cover in Unheated Crawl Spaces,es002613,"Where a crawl space is unheated, a ground cover shall be provided consisting of not less than 50 mm of asphalt, 100 mm of 15 MPa Portland cement concrete, Type S roll roofing, or 0.10 mm polyethylene."
B,ep001029.18,9.18,ep001029.18.6,9.18.6,Ground Cover in Unheated Crawl Spaces,es002614,Joints in sheet-type ground cover required in es002613 shall be lapped not less than 100 mm and weighted down.
B,ep001029.18,9.18,ep001029.18.6,9.18.6,Ground Cover in Heated Crawl Spaces,es002615,"Where a crawl space is heated, a ground cover consisting of not less than 0.15 mm polyethylene sheet conforming to cgsb-51.34 shall be installed as part of an air barrier system in accordance with ep001029.25.3"
B,ep001029.18,9.18,ep001029.18.6,9.18.6,Ground Cover in Heated Crawl Spaces,es002616,"The ground cover required in es002615 shall have its joints lapped not less than 300 mm, and be sealed and evenly weighted down, or be covered with concrete not less than 50 mm thick."
B,ep001029.18,9.18,ep001029.18.6,9.18.6,Ground Cover in Heated Crawl Spaces,es002617,"The perimeter of the ground cover required in es002615 shall be sealed to the foundation wall. (See Notes en000300, en000301, and en000302.)"
B,ep001029.18,9.18,ep001029.18.6,9.18.6,Ground Cover in Heated Crawl Spaces,es016355,All penetrations of the ground cover required in es002615 shall be sealed against air leakage. (See ep001029.25.3)
B,ep001029.18,9.18,ep001029.18.7,9.18.7,Crawl Spaces as Warm Air Plenums,es002618,Only crawl spaces under 1-storey portions of dwelling units shall be used as warm-air plenums.
B,ep001029.18,9.18,ep001029.18.7,9.18.7,Crawl Spaces as Warm Air Plenums,es002619,"Enclosing material in crawl spaces described in es002618, including insulation, shall have a surface flame-spread rating not greater than 150."
B,ep001029.18,9.18,ep001029.18.7,9.18.7,Crawl Spaces as Warm Air Plenums,es002620,Combustible ground cover in crawl spaces described in es002618 shall be protected beneath each register opening with noncombustible material.
B,ep001029.18,9.18,ep001029.18.7,9.18.7,Crawl Spaces as Warm Air Plenums,es002621,"The noncombustible register protection described in es002620 shall extend not less than 300 mm beyond the projection of the register opening, and have up-turned edges. (See en000307.)"
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Required Venting,es002622,"Except where it can be shown to be unnecessary, where insulation is installed between a ceiling and the underside of the roof sheathing, a space shall be provided between the insulation and the sheathing, and vents shall be installed to permit the transfer of moisture from the space to the exterior. (See en000308.)"
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Vent Requirements,es002623,"Except as provided in es002624, the unobstructed vent area shall be not less than 1/300 of the insulated ceiling area."
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Vent Requirements,es002624,"Where the roof slope is less than 1 in 6 or in roofs that are constructed with roof joists, the unobstructed vent area shall be not less than 1/150 of the insulated ceiling area."
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Vent Requirements,es002625,"Required vents may be roof type, eave type, gable-end type or any combination thereof, and shall be distributed uniformly on opposite sides of the building, with not less than 25% of the required openings located at the top of the space, and with not less than 25% of the required openings located at the bottom of the space."
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Vent Requirements,es002626,"Except where each joist space is separately vented, roof joist spaces shall be interconnected by installing purlins not less than 38 mm by 38 mm on the top of the roof joists."
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Vent Requirements,es008368,Vents shall comply with csaa93.
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Clearances,es008369,"Except as provided in es008370, not less than 63 mm of space shall be provided between the top of the insulation and the underside of the roof sheathing."
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Clearances,es008370,"At the junction of sloped roofs and exterior walls, where preformed baffles are used to contain the insulation, the baffles shall provide an unobstructed air space, between the insulation and the underside of the roof sheathing, that is not less than 25 mm in dimension, and of sufficient cross area to meet the attic or roof space venting requirements of ea004820, and extend vertically not less than 50 mm above the top of the insulation."
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Clearances,es002630,Ceiling insulation shall be installed in a manner that will not restrict the free flow of air through roof vents or through any portion of the attic or roof space.
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Mansard or Gambrel Roof,es002631,The lower portion of a mansard or gambrel style roof need not be ventilated.
B,ep001029.19,9.19,ep001029.19.1,9.19.1,Mansard or Gambrel Roof,es002632,The upper portion of roofs described in es002631 shall be ventilated in conformance with Articles ea001328 to ea004821
B,ep001029.19,9.19,ep001029.19.2,9.19.2,Access,es002633,"Every attic or roof space shall be provided with an access hatch where the open space in the attic or roof space measures 3 m2 or more in area, 1 m or more in length or width, and 600 mm or more in height over at least the area described in Clauses es002633a and es002633b. (See en001783.)"
B,ep001029.19,9.19,ep001029.19.2,9.19.2,Access,es008371,"The hatch required in es002633 shall be not less than 550 mm by 900 mm except that, where the hatch serves not more than one dwelling unit, the hatch may be reduced to 0.32 m2 in area with no dimension less than 500 mm."
B,ep001029.19,9.19,ep001029.19.2,9.19.2,Access,es002635,Hatchways to attic or roof spaces shall be fitted with doors or covers.
B,ep001029.20,9.2,ep001029.20.1,9.20.1,General,es008373,"Except as provided in ea001334, this Section applies to unreinforced masonry and masonry veneer walls not in contact with the ground, where the height of the walls constructed on the foundation walls does not exceed 11 m, and the roof or floor assembly above the first storey is not of concrete construction, and flat insulating concrete form walls not in contact with the ground that (see en001236) have a maximum floor-to-floor height of 3 m, are erected in buildings not more than 2 storeys in building height, and are erected in locations where the seismic spectral acceleration, Sa(0.2), is not greater than 0.4 (see en000309)."
B,ep001029.20,9.2,ep001029.20.1,9.20.1,General,es008374,"For walls other than those described in es008373, or where the masonry walls or insulating concrete form walls not in contact with the ground are designed for specified loads on the basis of ultimate and serviceability limit states, ep001024.3.2 shall apply."
B,ep001029.20,9.2,ep001029.20.1,9.20.1,Earthquake Reinforcement,es002638,"In locations where the spectral acceleration, Sa(0.2), is greater than 0.55, loadbearing elements of masonry buildings more than 1 storey in building height shall be reinforced with not less than the minimum amount of reinforcement required by ep001029.20.15"
B,ep001029.20,9.2,ep001029.20.1,9.20.1,Earthquake Reinforcement,es002639,"In locations where the spectral acceleration, Sa(0.2), is greater than 0.35 but less than or equal to 0.55, loadbearing elements of masonry buildings 3 storeys in building height shall be reinforced with not less than the minimum amount of reinforcement required by ep001029.20.15"
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Masonry Unit Standards,es002640,Masonry units shall comply with astmc73 astmc126 astmc212 csaa82 csaa165.1 csaa165.2 or csaa165.3.
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Used Brick,es002641,"Used bricks shall be free of old mortar, soot or other surface coating and shall conform to ea001335"
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Glass Blocks,es002642,Glass blocks shall not be used as loadbearing units or in the construction of fireplaces or chimneys.
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Cellular Concrete,es002643,Masonry made with cellular concrete shall not be used in contact with the soil or exposed to the weather.
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Stone,es002644,Stone shall be sound and durable.
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Concrete Blocks Exposed to the Weather,es008375,"Concrete blocks exposed to the weather shall have density and water absorption characteristics conforming to concrete types A, B, C, or D described in csaa165.1."
B,ep001029.20,9.2,ep001029.20.2,9.20.2,Compressive Strength,es002647,The compressive strength of concrete blocks shall conform to et000181
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar Materials,es008376,Cementitious materials and aggregates for mortar and grout shall comply with csaa179.
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar Materials,es002649,Water and aggregate shall be clean and free of significant amounts of deleterious materials.
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar Materials,es002650,Lime used in mortar shall be hydrated.
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar Materials,es002651,"If lime putty is used in mortar, it shall be made by slaking quicklime in water for not less than 24 h or soaking hydrated lime in water for not less than 12 h."
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008377,Mortar types shall be in accordance with et001061.
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008378,"Mortar for glass block masonry shall be Type S Portland cement-lime where exposed to the exterior, or Type S or N where protected from the exterior."
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008379,"Mortar shall be mixed within the proportion limits provided in et001062, with sufficient water to bring the mixture to a consistency adequate for laying masonry units."
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008380,"Grout shall be mixed within the proportion limits provided in et001063, with sufficient water to provide a suitable flow to fill all voids completely, without excessive segregation or bleeding."
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008381,"Except as provided in es008382, mortar shall be used and placed in final position within 1.5 h after mixing when the air temperature is 25°C or higher, or within 2.5 h after mixing when the air temperature is less than 25°C."
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008382,Mortar and grout containing a set-control admixture shall be manufactured off-site in a batching plant and shall be used and placed in final position within a time not exceeding the useful life stipulated by the manufacturer.
B,ep001029.20,9.2,ep001029.20.3,9.20.3,Mortar and Grout Mixes,es008383,Grout used for reinforced masonry shall be placed in accordance with the requirements of csaa371.
B,ep001029.20,9.2,ep001029.20.4,9.20.4,Thickness,es002656,"Except as provided in es002657, mortar joint thickness for burned clay brick and concrete masonry units shall be 10 mm."
B,ep001029.20,9.2,ep001029.20.4,9.20.4,Thickness,es002657,Permitted tolerances in head and bed joints shall be not more than ± 5 mm.
B,ep001029.20,9.2,ep001029.20.4,9.20.4,Masonry Units,es002659,Hollow masonry units shall be laid with mortar applied to head and bed joints of both inner and outer face shells.
B,ep001029.20,9.2,ep001029.20.4,9.20.4,Masonry Units,es008384,"Vertically aligned webs of hollow masonry units shall be laid in a full bed of mortar under the starting course, in all courses of columns, and where adjacent to cells or cavities that are to be filled with grout."
B,ep001029.20,9.2,ep001029.20.4,9.20.4,Masonry Units,es008385,"Except for head joints left open for weep holes and ventilation, solid masonry units shall be laid with full head and bed joints."
B,ep001029.20,9.2,ep001029.20.5,9.20.5,Masonry Support,es002660,"All masonry shall be supported on masonry, concrete or steel, except that masonry veneer walls may be supported on foundations of wood frame constructed in conformance with es008327. (See en001239.)"
B,ep001029.20,9.2,ep001029.20.5,9.20.5,Masonry Support,es002661,"Every masonry wall shall be at least as thick as the wall it supports, except as otherwise permitted in ea001379"
B,ep001029.20,9.2,ep001029.20.5,9.20.5,Lintels or Arches,es002662,"Masonry over openings shall be supported by steel, masonry or reinforced concrete lintels, or masonry arches."
B,ep001029.20,9.2,ep001029.20.5,9.20.5,Lintels or Arches,es002663,"Steel angle lintels supporting masonry veneer above openings shall conform to et000183, and have a bearing length not less than 90 mm."
B,ep001029.20,9.2,ep001029.20.5,9.20.5,Lintels or Arches,es002664,"Steel angle lintels supporting masonry other than veneer, masonry and reinforced concrete lintels, and masonry arches shall be designed in accordance with ep001024 to support the imposed load."
B,ep001029.20,9.2,ep001029.20.5,9.20.5,Lintels or Arches,es002665,Steel angle lintels supporting masonry shall be prime painted or otherwise protected from corrosion.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Thickness of Exterior Walls,es002666,"Masonry exterior walls, other than cavity walls, in 1-storey buildings and the top storeys of 2- and 3-storey buildings shall be not less than 140 mm thick, provided the walls are not more than 2.8 m high at the eaves and 4.6 m high at the peaks of gable ends."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Thickness of Exterior Walls,es002667,"The exterior walls of the bottom storeys of 2-storey buildings, and exterior walls of the bottom 2 storeys of 3-storey buildings shall be not less than 190 mm thick."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Thickness of Exterior Walls,es002668,"In exterior walls composed of more than one wythe, each wythe shall be not less than 90 mm thick."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Cavity Walls,es002669,Cavity walls shall be made with not less than 90 mm wide units if the joints are raked and not less than 75 mm wide units if the joints are not raked.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Cavity Walls,es002670,The width of a cavity in a cavity wall shall be not less than 50 mm and not greater than 150 mm.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Cavity Walls,es002671,"The minimum thickness of cavity walls above the supporting base shall be 230 mm for the top 7.6 m and 330 mm for the remaining portion, except that where 75 mm wide units are used, the wall height above the top of the foundation wall shall not exceed 6 m."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Thickness of Interior Walls,es002672,The thickness of loadbearing interior walls shall be determined on the basis of the maximum lateral support spacing as provided in Sentences es002724 and es002725.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Thickness of Interior Walls,es002673,"The thickness of interior non-loadbearing walls shall be determined on the basis of the maximum lateral support spacing as provided in Sentences es002724 and es002725, and in any case, not less than 65 mm."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Masonry Veneer,es008386,"Except for masonry veneer where each masonry unit is supported individually by the structural backing, masonry veneer shall consist of solid masonry units not less than 75 mm thick."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Masonry Veneer,es002675,Veneer described in es008386 over wood-frame walls shall have not less than a 25 mm air space behind the veneer.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Masonry Veneer,es002676,Masonry veneer less than 90 mm thick shall have unraked joints.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Masonry Veneer,es008387,"Masonry veneer shall conform to ep001024.3.2, where the masonry units are required to be individually supported by the structural backing."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Parapet Walls,es002678,The height of parapet walls above the adjacent roof surface shall be not more than 3 times the parapet wall thickness.
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Parapet Walls,es002679,"Parapet walls shall be solid masonry with the cells of hollow or semi-solid units filled with mortar, grout, or concrete, and that extends from the top of the parapet to not less than 300 mm below the adjacent roof level."
B,ep001029.20,9.2,ep001029.20.6,9.20.6,Stone or Concrete Facings,es008388,Slab and panel facings of precast concrete and natural or artificial stone shall conform to ep001024.3.2
B,ep001029.20,9.2,ep001029.20.7,9.20.7,Maximum Dimensions,es002681,"Except as permitted in es002683 and ea001358, the depth of any chase or recess shall not exceed one third the thickness of the wall, and the width of the chase or recess shall not exceed 500 mm."
B,ep001029.20,9.2,ep001029.20.7,9.20.7,Minimum Wall Thickness,es002682,"Except as permitted in es002683 and ea001358, no chase or recess shall be constructed in any wall 190 mm or less in thickness."
B,ep001029.20,9.2,ep001029.20.7,9.20.7,Minimum Wall Thickness,es002683,"Recesses may be constructed in 190 mm walls provided they do not exceed 100 mm in depth, 750 mm in height and 500 mm in width."
B,ep001029.20,9.2,ep001029.20.7,9.20.7,Separation of Chases or Recesses,es002684,"Chases and recesses shall be not less than 4 times the wall thickness apart, and 600 mm away from any pilaster, cross wall, buttress or other vertical element providing required lateral support for the wall."
B,ep001029.20,9.2,ep001029.20.7,9.20.7,Non-Conforming Chases or Recesses,es002685,"Chases or recesses that do not conform to the limits specified in Articles ea001355 to ea001357 shall be considered as openings, and any masonry supported above such a chase or recess shall be supported by a lintel or arch as provided in ea001348"
B,ep001029.20,9.2,ep001029.20.7,9.20.7,Chases or Recesses Cut into Walls,es002686,Chases and recesses shall not be cut into walls made with hollow units after the masonry units are in place.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Capping of Hollow Masonry Walls,es002687,"Except as permitted in es002688, loadbearing walls of hollow masonry units supporting roof or floor framing members shall be capped with not less than 50 mm of solid masonry or have the top course filled with concrete."
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Capping of Hollow Masonry Walls,es002688,Capping required in es002687 may be omitted where the roof framing is supported on a wood plate not less than 38 mm by 89 mm.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Cavity Walls Supporting Framing Members,es002689,Floor joists supported on cavity walls shall be supported on solid masonry units not less than 57 mm high.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Cavity Walls Supporting Framing Members,es002690,Floor joists described in es002689 shall not project into the cavity.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Cavity Walls Supporting Framing Members,es002691,"Roof and ceiling framing members bearing on cavity walls shall be supported on solid masonry units not less than 57 mm high that bridge the full thickness of the wall, or a wood plate not less than 38 mm thick, bearing not less than 50 mm on each wythe."
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Bearing of Beams and Joists,es002692,The bearing area under beams and joists shall be sufficient to carry the supported load.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Bearing of Beams and Joists,es002693,In no case shall the minimum length of end bearing of beams supported on masonry be less than 90 mm.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Bearing of Beams and Joists,es002694,"The length of end bearing of floor, roof or ceiling joists supported on masonry shall be not less than 40 mm."
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Support of Beams and Columns,es002695,Beams and columns supported on masonry walls shall be supported on pilasters where the thickness of the masonry wall or wythe is less than 190 mm.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Support of Beams and Columns,es002696,Not less than 190 mm depth of solid masonry or concrete shall be provided under the beam or column referred to in es002695.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Support of Beams and Columns,es002697,Pilasters required in es002695 shall be bonded or tied to masonry walls.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Support of Beams and Columns,es002698,Concrete pilasters required in es002695 shall be not less than 50 mm by 300 mm.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Support of Beams and Columns,es002699,Unit masonry pilasters required in es002695 shall be not less than 100 mm by 290 mm.
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Projection of Masonry Veneer Beyond Supporting Members,es002701,Masonry veneer of solid masonry units resting on a bearing support shall not project more than one third of the thickness of the veneer. (See en000310.)
B,ep001029.20,9.2,ep001029.20.8,9.20.8,Projection of Masonry Veneer Beyond Supporting Members,es002702,"Where the masonry veneer described in es002701 is rough stone masonry, the projection shall be measured as the average projection of the units, and the thickness of the veneer shall be measured as the average thickness of the veneer."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Joints to be Offset or Reinforced,es002703,Vertical joints in adjacent masonry courses shall be offset unless each wythe of masonry is reinforced with the equivalent of not less than 2 corrosion-resistant steel bars of 3.76 mm diam placed in the horizontal joints at vertical intervals not exceeding 460 mm.
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Joints to be Offset or Reinforced,es002704,"Where joints in the reinforcing referred to in es002703 occur, the bars shall be lapped not less than 150 mm."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Bonding or Tying of Other than Masonry Veneer,es008389,"Except as provided in ea001369 regarding masonry veneer, masonry walls that consist of 2 or more wythes shall have the wythes bonded or tied together with masonry bonding units as described in ea001367 or with metal ties as described in ea001368"
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Bonding,es002706,"Where wythes are bonded together with masonry units, the bonding units shall comprise not less than 4% of the wall surface area."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Bonding,es002707,Bonding units described in es002706 shall be spaced not more than 600 mm vertically and horizontally in the case of brick masonry and 900 mm o.c. in the case of block or tile.
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Bonding,es002708,Units described in es002706 shall extend not less than 90 mm into adjacent wythes.
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002709,"Where 2 or more wythes are tied together with metal ties of the individual rod type, the ties shall conform to the requirements in Sentences es002711 to es002714."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002710,Other ties may be used where it can be shown that such ties provide walls that are at least as strong and as durable as those made with the individual rod type.
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002711,"Metal ties of the individual rod type shall be corrosion-resistant, have a minimum cross-sectional area of not less than 17.8 mm2, and have not less than a 50 mm portion bent at right angles at each end."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002712,"Metal ties of the individual rod type shall extend from within 25 mm of the outer face of the wall to within 25 mm of the inner face of the wall, be completely embedded in mortar except for the portion exposed in cavity walls, and be staggered from course to course."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002713,"Where 2 or more wythes in walls other than cavity walls and masonry veneer/masonry backing walls are tied together with metal ties of the individual rod type, the space between wythes shall be completely filled with mortar."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002714,"Ties described in es002713 shall be located within 300 mm of openings and spaced not more than 900 mm apart around openings, and spaced not more than 900 mm apart horizontally and 460 mm apart vertically at other locations."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002715,"Except as required in Sentences es002716 and es002717, where the inner and outer wythes of cavity walls are tied with individual wire ties, the ties shall be spaced not more than 900 mm apart horizontally and 400 mm apart vertically."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002716,"Within 100 mm of the bottom of each floor or roof assembly where the cavity extends below the assemblies, the ties described in es002715 shall be spaced not more than 600 mm apart horizontally."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Tying,es002717,"Within 300 mm of any openings, the ties described in es002715 shall be spaced not more than 900 mm apart."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Ties for Masonry Veneer,es002718,"Masonry veneer 75 mm or more in thickness and resting on a bearing support shall be tied to masonry backing or to wood framing members with straps that are corrosion-resistant, not less than 0.76 mm thick, not less than 22 mm wide, shaped to provide a key with the mortar, pre-bent during manufacture to a right angle within 6 mm of the fastener hole, fastened with corrosion-resistant wood screws conforming to es002862 that have a minimum diameter of 4.16 mm (No. 8) and a wood penetration of not less than 38 mm, or corrosion-resistant common spiral nails conforming to es002861 that are not less than 76 mm long and have a wood penetration of not less than 63 mm, and spaced in accordance with et000184"
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Ties for Masonry Veneer,es002719,"Where hot-dipped, zinc-coated straps are used to meet the requirements of es002718, they shall be pre-bent and pre-drilled or pre-punched prior to hot-dip, zinc-coated galvanizing."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Ties for Masonry Veneer,es002720,Masonry veneer individually supported by masonry or wood-frame backing shall be secured to the backing in conformance with ep001024.3.2
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Reinforcing for Glass Block,es002721,"Glass block shall have horizontal joint reinforcement of 2 corrosion-resistant bars of not less than 3.76 mm diam or expanded metal strips not less than 75 mm wide spaced at vertical intervals of not more than 600 mm for units 200 mm or less in height, and installed in every horizontal joint for units higher than 200 mm."
B,ep001029.20,9.2,ep001029.20.9,9.20.9,Reinforcing for Glass Block,es002722,Reinforcement required in es002721 shall be lapped not less than 150 mm.
B,ep001029.20,9.2,ep001029.20.10,9.20.10,Lateral Support Required,es002723,Masonry walls shall be laterally supported by floor or roof construction or by intersecting masonry walls or buttresses.
B,ep001029.20,9.2,ep001029.20.10,9.20.10,Lateral Support Required,es002724,"The spacing of supports required in es002723 shall be not more than 20 times the wall thickness for all loadbearing walls and exterior non-loadbearing walls, and 36 times the wall thickness for interior non-loadbearing walls."
B,ep001029.20,9.2,ep001029.20.10,9.20.10,Lateral Support Required,es002725,"In applying es002724, the thickness of cavity walls shall be taken as the greater of two-thirds of the sum of the thicknesses of the wythes, or the thickness of the thicker wythe."
B,ep001029.20,9.2,ep001029.20.10,9.20.10,Lateral Support Required,es002726,Floor and roof constructions providing lateral support for walls as required in es002723 shall be constructed to transfer lateral loads to walls or buttresses approximately at right angles to the laterally supported walls.
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchorage to Floor or Roof Assemblies where Masonry Walls Require Lateral Support,es002727,"Where required to receive lateral support (see ep001029.20.10), masonry walls shall be anchored to each floor or roof assembly at maximum intervals of 2 m, except that anchorage to floor joists not more than 1 m above grade may be omitted."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchorage to Floor or Roof Assemblies where Masonry Walls Require Lateral Support,es002728,Anchors required in es002727 shall be corrosion-resistant and be not less than the equivalent of 40 mm by 4.76 mm thick steel straps.
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchorage to Floor or Roof Assemblies where Masonry Walls Require Lateral Support,es002729,Anchors required in es002727 shall be shaped to provide a mechanical key with the masonry and shall be securely fastened to the horizontal support to develop the full strength of the anchor.
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchorage to Floor or Roof Assemblies where Masonry Walls Require Lateral Support,es002730,"When joists are parallel to the wall, anchors required in es002727 shall extend across not less than 3 joists."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Bonding and Tying Intersecting Masonry Walls where Walls Require Lateral Support,es002731,"Where required to provide lateral support, intersecting walls shall be bonded or tied together."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Bonding and Tying Intersecting Masonry Walls where Walls Require Lateral Support,es002732,"Where bonding is used to satisfy the requirements of es002731, 50% of the adjacent masonry units in the intersecting wall, distributed uniformly over the height of the intersection, shall be embedded in the laterally supported wall."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Bonding and Tying Intersecting Masonry Walls where Walls Require Lateral Support,es002733,"Where tying is used to satisfy the requirements of es002731, the ties shall be corrosion-resistant metal, equivalent to not less than 4.76 mm by 40 mm steel strapping, spaced not more than 800 mm o.c. vertically, and shaped at both ends to provide sufficient mechanical key to develop the strength of the ties."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchoring Intersecting Wood-Frame Walls to Masonry Walls,es002734,Wood-frame walls shall be anchored to masonry walls that they intersect with not less than 4.76 mm diam corrosion-resistant steel rods spaced not more than 900 mm o.c. vertically.
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchoring Intersecting Wood-Frame Walls to Masonry Walls,es002735,Anchors required in es002734 shall be fastened to the wood framing at one end and shaped to provide a mechanical key at the other end to develop the strength of the anchor.
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchoring Wood-Frame Roof Systems to Masonry Walls,es002736,"Except as permitted in es002737, roof systems of wood-frame construction shall be anchored to exterior masonry walls by not less than 12.7 mm diam anchor bolts, spaced not more than 2.4 m apart, embedded not less than 90 mm into the masonry, and fastened to a rafter plate of not less than 38 mm thick lumber."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchoring Wood-Frame Roof Systems to Masonry Walls,es002737,The roof system described in es002736 is permitted to be anchored by nailing the wall furring strips to the side of the rafter plate.
B,ep001029.20,9.2,ep001029.20.11,9.20.11,"Anchoring Masonry Cornices, Sills and Trim to Masonry Walls",es002738,"Cornices, sills or other trim of masonry material which project beyond the wall face shall have not less than 65% of their mass, but not less than 90 mm, within the wall or shall be adequately anchored to the wall with corrosion-resistant anchors."
B,ep001029.20,9.2,ep001029.20.11,9.20.11,Anchoring to Masonry Piers,es002739,"Where anchor bolts are to be placed in the top of a masonry pier, the pier shall conform to the requirements of es002520 and shall be capped with concrete or reinforced masonry not less than 200 mm thick."
B,ep001029.20,9.2,ep001029.20.12,9.20.12,Corbelling,es002740,All corbelling shall consist of solid masonry units.
